47	171
47	224
47	225
47	102
47	103
47	104
47	150
47	24
47	105
47	217
47	218
47	226
47	227
47	228
47	229
47	230
47	231
47	232
47	233
47	234
47	235
47	236
130	11
130	13
130	66
131	7
131	8
131	10
131	11
131	13
131	15
131	45
131	17
131	127
131	61
131	110
131	154
131	66
131	128
131	72
131	73
131	20
131	32
131	134
131	90
131	95
131	114
131	237
131	238
131	239
131	240
131	241
49	8
49	48
49	182
49	58
49	127
49	66
49	111
49	155
49	21
49	164
49	82
17	3
17	5
17	6
17	7
17	8
17	11
17	13
17	14
17	15
17	126
17	45
17	47
17	48
17	49
17	51
17	159
17	52
17	53
17	54
17	55
17	56
17	57
17	58
17	160
17	175
17	60
17	19
17	132
17	204
17	62
17	63
17	154
17	65
17	149
17	66
17	67
17	162
17	68
17	69
17	27
17	70
17	71
17	72
17	73
17	74
17	75
17	76
17	163
17	77
17	78
17	79
17	80
17	32
17	111
17	21
17	164
17	82
17	201
17	84
17	86
17	88
17	94
17	169
17	98
17	100
17	171
17	102
17	103
17	242
17	143
17	121
18	1
18	3
18	4
18	11
18	13
18	14
18	173
18	158
18	45
18	47
18	17
18	51
18	52
18	53
18	54
18	56
18	200
18	63
18	243
18	68
18	69
18	76
18	80
18	84
18	85
18	86
18	87
18	165
18	91
18	167
18	23
18	116
18	171
18	150
183	7
183	11
183	13
183	15
183	180
183	51
183	159
183	64
183	66
183	163
183	22
183	244
183	245
183	240
183	246
183	247
183	248
183	249
183	250
183	38
183	251
183	252
183	253
50	3
50	6
50	8
50	11
50	12
50	13
50	15
50	126
50	46
50	49
50	51
50	58
50	127
50	19
50	110
50	62
50	63
50	65
50	149
50	133
50	66
50	68
50	71
50	72
50	74
50	76
50	79
50	80
50	155
50	92
50	98
50	100
50	137
50	138
50	102
50	151
51	3
51	4
51	6
51	7
51	8
51	11
51	12
51	13
51	14
51	15
51	181
51	173
51	158
51	16
51	45
51	46
51	47
51	48
51	130
51	182
51	49
51	17
51	18
51	50
51	174
51	108
51	159
51	52
51	54
51	55
51	56
51	57
51	58
51	127
51	205
51	200
51	60
51	19
51	132
51	110
51	62
51	161
51	64
51	154
51	65
51	149
51	133
51	66
51	67
51	162
51	68
51	70
51	71
51	72
51	73
51	74
51	75
51	76
51	163
51	77
51	78
51	79
51	80
51	155
51	21
51	164
51	189
51	134
51	222
51	82
51	83
51	84
51	86
51	87
51	88
51	90
51	112
51	92
51	95
51	96
51	114
51	136
51	98
51	99
51	197
51	100
51	171
51	209
51	137
51	138
51	102
51	103
51	104
51	139
51	254
51	150
51	140
51	142
51	255
51	172
51	256
51	242
51	106
51	257
51	258
51	220
51	229
51	259
51	234
51	260
51	261
51	262
51	263
51	264
51	265
174	3
174	7
174	11
174	12
174	13
174	14
174	15
174	126
174	16
174	45
174	46
174	48
174	17
174	51
174	159
174	54
174	57
174	266
174	19
174	63
174	64
174	149
174	66
174	71
174	72
174	80
174	82
174	86
174	165
174	90
174	91
174	95
174	99
174	100
174	215
174	138
174	102
174	104
174	24
174	105
108	11
108	12
108	13
108	15
108	58
108	111
108	96
159	13
159	15
159	110
159	149
159	66
159	71
159	72
159	78
159	112
159	177
159	171
159	172
159	106
184	3
184	6
184	7
184	8
184	11
184	12
184	13
184	14
184	15
184	180
184	44
184	126
184	45
184	46
184	48
184	49
184	17
184	174
184	108
184	186
184	56
184	57
184	58
184	127
184	144
184	160
184	207
184	59
184	200
184	19
184	132
184	204
184	61
184	110
184	63
184	64
184	66
184	128
184	71
184	76
184	80
184	21
184	82
184	95
184	171
184	240
184	267
184	268
184	269
184	270
184	212
185	5
185	8
185	11
185	12
185	13
185	15
185	173
185	46
185	159
185	200
185	61
185	271
185	110
185	272
185	65
185	149
185	66
185	27
185	70
185	71
185	72
185	208
185	147
185	163
185	78
185	80
185	273
185	31
185	32
185	274
185	275
185	85
185	86
185	165
185	112
185	33
185	23
185	276
185	277
185	278
185	148
185	279
185	280
185	281
185	119
185	282
185	283
185	211
185	249
185	284
185	285
185	286
185	287
185	288
185	289
52	3
52	5
52	6
52	8
52	11
52	12
52	13
52	15
52	16
52	47
52	48
52	49
52	17
52	18
52	159
52	185
52	55
52	127
52	110
52	272
52	161
52	65
52	149
52	66
52	27
52	71
52	72
52	163
52	77
52	78
52	79
52	80
52	117
52	20
52	32
52	22
52	274
52	85
52	87
52	165
52	112
52	34
52	96
52	171
52	277
52	35
52	290
52	249
52	291
53	3
53	4
53	5
53	6
53	11
53	12
53	13
53	15
53	44
53	173
53	126
53	45
53	47
53	48
53	17
53	18
53	51
53	52
53	54
53	57
53	144
53	19
53	61
53	110
53	63
53	64
53	154
53	65
53	66
53	69
53	72
53	78
53	80
53	31
53	87
53	96
53	169
53	100
53	101
53	292
53	293
53	294
53	295
54	3
54	11
54	12
54	13
54	45
54	52
54	76
54	31
54	203
54	91
54	105
54	296
55	3
55	6
55	7
55	8
55	10
55	11
55	12
55	13
55	14
55	15
55	46
55	47
55	182
55	49
55	17
55	50
55	51
55	159
55	52
55	54
55	56
55	57
55	58
55	19
55	110
55	63
55	161
55	64
55	154
55	65
55	149
55	133
55	66
55	69
55	70
55	71
55	72
55	75
55	76
55	77
55	78
55	79
55	80
55	21
55	84
55	23
55	95
55	102
55	172
55	297
186	180
186	158
186	266
186	102
56	3
56	4
56	6
56	7
56	8
56	11
56	13
56	15
56	44
56	45
56	46
56	47
56	49
56	17
56	18
56	51
56	54
56	55
56	144
56	298
56	160
56	175
56	200
56	60
56	61
56	110
56	272
56	63
56	149
56	66
56	162
56	68
56	27
56	70
56	71
56	72
56	73
56	74
56	75
56	147
56	76
56	77
56	79
56	80
56	111
56	21
56	164
56	189
56	221
56	81
56	275
56	84
56	86
56	87
56	88
56	203
56	299
56	90
56	91
56	94
56	96
56	169
56	98
56	197
56	100
56	139
56	150
56	24
56	119
57	3
57	11
57	12
57	13
57	15
57	173
57	47
57	108
57	61
57	110
57	64
57	154
57	100
57	104
58	13
58	92
300	301
300	127
300	144
301	144
144	5
144	243
144	27
144	128
144	28
144	302
144	117
144	31
144	20
144	35
144	303
144	281
144	25
144	304
144	212
144	38
144	123
305	109
109	6
109	11
109	13
109	182
109	51
109	57
109	58
109	127
109	200
109	27
109	72
109	76
109	30
109	32
109	21
109	134
109	306
109	82
109	87
109	95
109	116
109	97
109	307
109	35
109	224
109	308
109	309
109	310
109	311
109	312
298	13
298	173
298	17
298	186
298	56
298	160
298	205
298	313
298	314
298	206
298	207
298	315
298	59
298	175
298	200
298	60
298	266
298	19
298	316
160	1
160	4
160	6
160	7
160	8
160	11
160	13
160	15
160	43
160	158
160	45
160	46
160	47
160	49
160	17
160	50
160	51
160	174
160	159
160	185
160	52
160	53
160	54
160	186
160	56
160	57
160	58
160	127
160	109
160	298
160	205
160	207
160	315
160	59
160	175
160	200
160	60
160	19
160	61
160	110
160	63
160	161
160	64
160	133
160	66
160	67
160	162
160	68
160	69
160	27
160	70
160	71
160	72
160	74
160	75
160	76
160	77
160	79
160	31
160	32
160	111
160	155
160	21
160	134
160	221
160	317
160	222
160	82
160	201
160	83
160	85
160	86
160	87
160	88
160	203
160	89
160	165
160	299
160	90
160	112
160	91
160	135
160	23
160	92
160	168
160	93
160	94
160	95
160	114
160	177
160	195
160	99
160	196
160	197
160	170
160	215
160	171
160	318
160	224
160	138
160	102
160	104
160	319
160	150
160	24
160	141
160	105
160	320
160	217
160	176
160	321
160	227
160	228
160	279
160	322
160	323
160	119
160	324
160	325
160	326
160	327
160	328
160	329
160	330
160	331
160	332
160	333
160	284
160	334
160	39
160	335
205	3
205	6
205	7
205	8
205	10
205	11
205	13
205	14
205	15
205	45
205	46
205	47
205	182
205	49
205	17
205	18
205	50
205	51
205	174
205	159
205	55
205	186
205	56
205	57
205	58
205	127
205	144
205	298
205	160
205	313
205	207
205	200
205	60
205	19
205	132
205	110
205	63
205	161
205	154
205	149
205	66
205	162
205	68
205	71
205	73
205	74
205	76
205	77
205	78
205	80
205	21
205	336
205	84
205	86
205	88
205	203
205	90
205	91
205	167
205	23
205	92
205	94
205	95
205	114
205	237
205	118
205	100
205	215
205	216
205	171
205	210
205	101
205	225
205	137
205	138
205	102
205	103
205	104
205	139
205	319
205	254
205	150
205	24
205	156
205	140
205	337
205	338
205	339
313	1
313	8
313	11
313	12
313	15
313	17
313	174
313	186
313	56
313	298
313	205
313	206
313	207
313	59
313	63
313	66
313	72
313	76
313	79
313	188
313	275
313	85
313	165
313	91
313	167
313	92
313	210
313	138
313	104
313	150
313	140
313	340
313	141
313	151
313	176
313	341
313	342
313	343
313	344
313	345
313	346
314	0
314	6
314	8
314	10
314	11
314	12
314	13
314	14
314	15
314	126
314	16
314	48
314	130
314	182
314	17
314	18
314	50
314	51
314	159
314	186
314	127
314	298
314	175
314	132
314	65
314	66
314	71
314	76
314	30
314	32
314	155
314	21
314	164
314	112
314	95
314	96
314	169
314	347
314	292
314	245
314	322
314	323
314	348
314	304
314	349
314	350
206	13
206	186
206	56
206	144
206	298
206	205
206	313
206	207
206	72
206	275
206	167
206	92
206	210
206	138
206	104
206	150
206	140
206	340
206	141
206	151
206	176
206	351
206	342
207	5
207	11
207	12
207	13
207	45
207	50
207	174
207	186
207	56
207	127
207	144
207	109
207	298
207	160
207	205
207	313
207	200
207	64
207	243
207	128
207	31
207	275
207	34
207	92
207	114
207	195
207	197
207	352
207	35
207	210
207	138
207	104
207	150
207	24
207	140
207	340
207	141
207	242
207	176
207	351
207	353
207	239
207	342
207	259
207	354
207	232
207	157
207	212
207	355
207	356
315	6
315	11
315	12
315	15
315	16
315	131
315	127
315	298
315	132
315	61
315	154
315	66
315	32
315	134
315	299
315	96
315	357
315	101
315	328
59	1
59	3
59	4
59	6
59	8
59	9
59	11
59	12
59	13
59	15
59	43
59	44
59	158
59	45
59	46
59	47
59	48
59	130
59	182
59	17
59	174
59	159
59	184
59	52
59	53
59	54
59	55
59	57
59	58
59	298
59	160
59	205
59	313
59	60
59	19
59	132
59	110
59	63
59	161
59	64
59	154
59	66
59	68
59	71
59	72
59	76
59	163
59	77
59	78
59	80
59	31
59	111
59	155
59	21
59	22
59	83
59	86
59	87
59	203
59	89
59	165
59	23
59	168
59	95
59	116
59	100
59	215
59	210
59	101
59	172
59	105
59	217
59	256
59	341
59	358
59	328
59	359
59	263
59	264
59	331
175	3
175	6
175	7
175	8
175	10
175	11
175	12
175	13
175	14
175	15
175	44
175	16
175	45
175	46
175	47
175	48
175	130
175	182
175	49
175	17
175	18
175	50
175	51
175	108
175	159
175	52
175	53
175	54
175	55
175	56
175	57
175	58
175	127
175	109
175	298
175	160
175	205
175	314
175	207
175	59
175	200
175	60
175	19
175	132
175	204
175	61
175	360
175	110
175	62
175	63
175	161
175	64
175	154
175	65
175	149
175	133
175	66
175	67
175	162
175	68
175	69
175	70
175	71
175	72
175	73
175	74
175	75
175	76
175	163
175	77
175	78
175	79
175	80
175	273
175	188
175	155
175	21
175	164
175	336
175	22
175	201
175	83
175	84
175	86
175	87
175	88
175	165
175	91
175	135
175	167
175	23
175	92
175	94
175	95
175	96
175	97
175	169
175	192
175	194
175	195
175	98
175	99
175	197
175	170
175	100
175	199
175	171
175	137
175	102
175	103
175	150
175	24
175	142
175	361
175	172
175	105
175	362
175	347
175	308
175	348
175	363
175	364
175	325
175	365
175	366
175	367
175	326
175	368
175	369
175	297
175	370
200	3
200	12
200	181
200	173
200	158
200	45
200	46
200	17
200	18
200	51
200	174
200	159
200	185
200	55
200	56
200	58
200	109
200	298
200	160
200	205
200	207
200	60
200	19
200	64
200	69
200	80
200	31
200	306
200	84
200	85
200	86
200	87
200	165
200	90
200	166
200	167
200	23
200	94
200	95
200	116
200	215
200	216
200	371
200	171
200	372
200	224
200	210
200	104
200	319
200	254
200	24
200	347
200	227
200	373
200	374
200	375
200	157
200	364
200	376
200	377
200	378
60	7
60	8
60	11
60	12
60	14
60	45
60	17
60	65
60	21
60	138
266	1
266	4
266	11
266	13
266	15
266	173
266	126
266	45
266	49
266	17
266	18
266	159
266	52
266	186
266	144
266	298
266	60
266	64
266	71
266	72
266	76
266	155
266	89
266	165
266	299
266	91
266	379
266	380
19	1
19	8
19	11
19	13
19	15
19	48
19	17
19	61
19	76
19	82
19	116
19	104
19	218
316	6
316	27
316	381
382	11
382	13
382	15
382	159
382	132
382	204
382	61
382	360
132	7
132	11
132	12
132	13
132	14
132	15
132	51
132	159
132	127
132	175
132	110
132	66
132	155
132	112
132	135
132	177
132	118
132	171
132	156
132	140
132	383
132	142
132	172
132	106
132	384
132	178
61	11
61	13
61	15
61	126
61	131
61	54
61	127
61	110
61	64
61	27
61	28
61	31
61	32
61	91
61	34
61	93
61	278
271	1
271	3
271	11
271	13
271	15
271	159
271	185
271	58
271	110
271	62
271	272
271	63
271	161
271	64
110	8
110	10
110	11
110	12
110	13
110	15
110	46
110	130
110	17
110	159
110	58
110	127
110	132
110	204
110	64
110	65
110	133
110	66
110	27
110	71
110	72
110	163
110	77
110	78
110	79
110	31
110	112
110	177
110	148
110	172
110	106
110	178
62	3
62	7
62	11
62	12
62	13
62	15
62	126
62	45
62	46
62	50
62	51
62	159
62	52
62	54
62	58
62	127
62	110
62	63
62	65
62	149
62	27
62	72
62	75
62	79
62	92
62	99
62	100
62	171
62	148
62	156
62	105
62	240
272	6
272	159
272	52
272	144
272	65
272	149
272	66
272	145
272	385
272	27
272	128
272	29
272	146
272	386
272	147
272	78
272	273
272	31
272	32
272	202
272	33
272	118
272	277
272	148
272	245
272	240
272	279
272	387
272	280
272	36
272	119
272	121
272	241
272	211
272	37
272	388
272	297
272	249
272	389
272	390
63	3
63	4
63	6
63	7
63	8
63	11
63	12
63	13
63	14
63	15
63	44
63	181
63	173
63	158
63	45
63	46
63	48
63	17
63	18
63	51
63	159
63	54
63	55
63	56
63	57
63	58
63	59
63	60
63	132
63	204
63	110
63	154
63	65
63	149
63	66
63	69
63	70
63	71
63	72
63	73
63	75
63	76
63	163
63	77
63	80
63	81
63	85
63	86
63	87
63	165
63	90
63	91
63	135
63	167
63	23
63	169
63	99
63	100
63	171
63	102
63	103
63	104
63	156
63	140
63	172
63	105
63	391
63	106
63	347
63	218
63	392
63	176
63	226
161	8
161	11
161	13
161	15
161	46
161	54
161	57
161	154
161	65
161	66
161	75
161	77
161	78
161	79
161	80
161	84
161	88
161	148
161	105
161	36
64	11
64	17
64	57
393	243
243	5
243	144
243	27
243	128
243	208
243	147
243	117
243	273
243	30
243	31
243	32
243	148
243	35
243	245
243	240
243	375
243	281
243	120
243	348
243	121
243	211
243	37
243	394
243	122
243	395
243	125
243	396
243	397
398	11
398	173
398	399
154	8
154	11
154	12
154	13
154	15
154	46
154	47
154	17
154	55
154	63
154	400
154	65
154	149
154	133
154	66
400	11
400	13
400	154
400	299
400	401
65	5
65	11
65	12
65	13
65	15
65	46
65	159
65	185
65	52
65	55
65	200
65	110
65	272
65	161
65	149
65	66
65	68
65	27
65	71
65	72
65	386
65	75
65	163
65	77
65	78
65	79
65	155
65	84
65	202
65	165
65	112
65	33
65	23
65	171
65	276
65	277
65	148
65	141
65	106
65	321
65	240
65	279
65	402
65	403
65	404
65	405
65	406
149	13
149	15
149	159
149	63
149	161
149	66
149	71
149	106
133	7
133	8
133	13
133	15
133	50
133	127
133	144
133	132
133	110
133	65
133	66
133	162
133	76
133	134
133	135
133	92
133	137
133	138
133	102
133	156
133	142
133	178
133	36
133	407
66	3
66	6
66	8
66	11
66	12
66	13
66	15
66	45
66	46
66	49
66	17
66	50
66	159
66	185
66	54
66	55
66	56
66	204
66	110
66	62
66	272
66	63
66	65
66	149
66	133
66	67
66	145
66	69
66	27
66	28
66	71
66	72
66	386
66	77
66	78
66	79
66	273
66	31
66	83
66	84
66	112
66	33
66	135
66	94
66	177
66	118
66	277
66	148
66	102
66	172
66	240
66	279
66	36
66	297
66	408
67	3
67	6
67	7
67	8
67	11
67	12
67	13
67	15
67	45
67	46
67	47
67	48
67	49
67	17
67	18
67	159
67	52
67	54
67	58
67	144
67	160
67	60
67	19
67	110
67	63
67	64
67	65
67	149
67	133
67	66
67	162
67	68
67	145
67	69
67	385
67	27
67	128
67	28
67	70
67	71
67	72
67	73
67	29
67	146
67	74
67	386
67	75
67	302
67	208
67	147
67	76
67	163
67	77
67	78
67	79
67	80
67	117
67	273
67	30
67	31
67	20
67	32
162	3
162	6
162	7
162	8
162	11
162	13
162	14
162	15
162	43
162	44
162	181
162	46
162	48
162	130
162	49
162	17
162	18
162	51
162	159
162	52
162	54
162	55
162	56
162	57
162	58
162	144
162	160
162	205
162	313
162	314
162	206
162	207
162	60
162	19
162	204
162	110
162	63
162	161
162	64
162	399
162	154
162	65
162	149
162	133
162	66
162	67
162	68
162	69
162	128
162	28
162	70
162	72
162	74
162	75
162	302
162	76
162	77
162	79
162	80
162	117
162	164
162	189
162	221
162	81
162	317
162	201
162	83
162	84
162	86
162	87
162	88
162	165
162	409
162	90
162	91
162	23
162	410
162	92
162	169
162	191
162	195
162	98
162	99
162	196
162	197
162	100
162	210
162	139
162	254
162	150
162	24
162	140
162	411
162	412
162	172
162	320
162	413
162	217
162	256
162	242
162	391
162	106
162	226
162	152
162	414
162	374
162	354
162	415
162	363
162	324
162	283
162	143
162	325
162	416
162	417
162	376
162	326
162	418
162	327
162	380
162	419
162	262
162	420
162	421
162	422
162	423
162	424
162	425
162	286
162	426
162	427
162	428
162	429
162	430
162	431
162	432
162	433
162	434
162	435
162	436
68	3
68	8
68	10
68	13
68	15
68	45
68	46
68	47
68	48
68	17
68	18
68	51
68	54
68	56
68	58
68	160
68	175
68	60
68	19
68	110
68	64
68	65
68	149
68	67
68	69
68	72
68	74
68	75
68	76
68	78
68	80
68	31
68	32
68	111
68	86
68	87
68	88
68	90
68	91
68	23
68	169
68	98
68	170
68	100
68	171
68	102
68	103
68	105
68	258
68	234
68	143
145	1
145	5
145	6
145	7
145	8
145	11
145	13
145	14
145	15
145	272
145	67
145	385
145	27
145	128
145	28
145	72
145	29
145	386
145	75
145	208
145	147
145	78
145	31
145	20
145	32
145	202
145	237
145	277
145	278
145	35
145	156
145	245
145	375
145	387
145	280
145	119
145	437
145	241
145	211
145	37
145	438
145	297
145	249
145	284
145	285
145	439
145	395
145	389
145	440
145	441
145	442
145	443
145	397
69	3
69	6
69	8
69	11
69	12
69	13
69	14
69	15
69	44
69	173
69	158
69	16
69	45
69	46
69	47
69	49
69	17
69	18
69	51
69	159
69	52
69	53
69	54
69	55
69	56
69	58
69	160
69	60
69	19
69	204
69	61
69	110
69	63
69	161
69	64
69	154
69	65
69	149
69	66
69	67
69	162
69	68
69	70
69	71
69	72
69	73
69	74
69	75
69	76
69	163
69	77
69	78
69	79
69	80
69	188
69	81
69	201
69	83
69	85
69	86
69	87
69	88
69	165
69	91
69	94
69	169
69	98
69	99
69	100
69	171
69	102
69	103
69	139
69	172
69	218
69	176
69	292
69	259
69	290
69	444
385	27
385	29
385	375
385	395
27	5
27	6
27	8
27	15
27	48
27	159
27	56
27	127
27	144
27	61
27	110
27	272
27	243
27	65
27	149
27	66
27	67
27	145
27	385
27	128
27	28
27	29
27	146
27	386
27	302
27	208
27	147
27	77
27	78
27	117
27	273
27	31
27	20
27	32
27	274
27	34
27	445
27	93
27	94
27	118
27	277
27	278
27	148
27	35
27	446
27	245
27	353
27	240
27	447
27	448
27	375
27	279
27	387
27	280
27	281
27	36
27	404
27	157
27	348
27	25
27	211
27	37
27	212
27	438
27	394
27	449
27	249
27	38
27	284
27	39
27	450
27	451
27	289
27	452
27	291
27	453
27	454
27	41
27	395
27	124
27	389
27	125
27	390
27	443
27	397
27	455
128	6
128	10
128	11
128	13
128	15
128	173
128	50
128	159
128	58
128	144
128	360
128	272
128	67
128	385
128	27
128	28
128	386
128	302
128	208
128	147
128	273
128	30
128	20
128	274
128	33
128	277
128	148
128	35
128	245
128	353
128	240
128	375
128	279
128	387
128	280
128	281
128	36
70	3
70	7
70	8
70	11
70	12
70	13
70	15
70	173
70	126
70	16
70	45
70	46
70	48
70	49
70	17
70	51
70	159
70	54
70	55
70	56
70	60
70	110
70	65
70	149
70	133
70	66
70	67
70	69
70	71
70	72
70	74
70	75
70	76
70	78
70	79
70	32
70	85
70	94
70	96
70	100
70	103
70	139
70	156
71	12
71	13
71	45
71	149
71	162
71	27
71	171
72	3
72	6
72	8
72	11
72	13
72	15
72	45
72	46
72	47
72	17
72	50
72	159
72	52
72	54
72	58
72	127
72	204
72	61
72	360
72	110
72	64
72	65
72	149
72	133
72	66
72	68
72	69
72	71
72	74
72	75
72	76
72	79
72	80
72	155
72	84
72	85
72	86
72	88
72	91
72	92
72	94
72	95
72	114
72	98
72	105
72	106
72	240
72	232
73	3
73	6
73	7
73	8
73	10
73	11
73	12
73	13
73	14
73	15
73	44
73	173
73	126
73	45
73	46
73	47
